"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-01",101.1194,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-02",101.6725,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-03",102.4097,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-04",103.4601,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-05",104.5189,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-06",105.1419,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-07",105.1654,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-08",104.5094,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-09",103.3554,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-10",102.4217,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-11",102.3919,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1950-12",102.8538,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-01",103.2035,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-02",103.0794,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-03",102.1701,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-04",100.674,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-05",99.35733,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-06",98.36102,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-07",97.88973,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-08",98.04294,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-09",98.52418,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-10",98.82406,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-11",98.74747,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1951-12",98.44983,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-01",97.97587,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-02",97.40037,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-03",96.89872,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-04",96.67257,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-05",97.04804,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-06",97.96236,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-07",99.21588,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-08",100.4093,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-09",100.8108,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-10",100.8741,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-11",100.8734,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1952-12",100.8623,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-01",100.8095,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-02",100.3851,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-03",99.8207,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-04",99.43713,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-05",99.11086,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-06",98.79197,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-07",98.33743,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-08",97.74031,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-09",97.09135,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-10",96.54854,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-11",96.24656,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1953-12",96.21209,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-01",96.55374,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-02",97.20515,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-03",97.9868,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-04",98.69406,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-05",99.21202,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-06",99.48052,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-07",99.51402,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-08",99.58135,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-09",100.0826,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-10",100.7868,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-11",101.4294,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1954-12",102.0607,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-01",102.5378,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-02",103.0143,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-03",103.2834,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-04",103.3774,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-05",103.2316,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-06",102.8584,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-07",102.6732,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-08",102.4778,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-09",102.2957,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-10",102.2532,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-11",102.2246,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1955-12",102.1651,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-01",101.7588,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-02",101.2851,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-03",100.8148,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-04",100.2353,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-05",99.49716,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-06",98.90203,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-07",98.7876,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-08",99.33833,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-09",99.91555,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-10",100.1426,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-11",100.2243,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1956-12",100.0918,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-01",99.8372,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-02",99.32977,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-03",98.67272,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-04",98.12787,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-05",97.98827,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-06",98.13708,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-07",98.25433,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-08",98.22836,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-09",97.99384,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-10",97.468,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-11",96.89726,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1957-12",96.32977,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-01",96.02925,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-02",96.23575,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-03",96.70416,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-04",97.34938,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-05",98.36048,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-06",99.39871,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-07",100.2671,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-08",100.948,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-09",101.4742,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-10",101.8306,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-11",101.9885,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1958-12",102.1091,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-01",102.4758,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-02",102.8801,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-03",103.1292,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-04",103.2014,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-05",103.0427,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-06",102.449,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-07",101.5167,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-08",100.3845,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-09",99.5158,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-10",99.39691,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-11",99.88149,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1959-12",100.6233,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-01",100.7935,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-02",100.0414,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-03",99.06489,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-04",98.29963,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-05",97.88784,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-06",97.88302,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-07",98.05671,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-08",98.3067,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-09",98.32648,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-10",98.22922,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-11",98.035,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1960-12",97.9025,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-01",97.94231,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-02",98.34933,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-03",99.27338,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-04",100.3449,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-05",100.9837,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-06",101.2317,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-07",101.4065,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-08",101.6729,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-09",101.8915,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-10",101.9121,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-11",101.8707,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1961-12",101.9894,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-01",101.9006,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-02",101.6942,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-03",101.2664,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-04",100.5707,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-05",99.93425,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-06",99.52074,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-07",99.31676,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-08",99.23179,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-09",99.34686,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-10",99.66341,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-11",100.1003,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1962-12",100.4462,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-01",100.5052,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-02",100.5131,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-03",100.6302,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-04",100.9107,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-05",101.0961,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-06",100.9851,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-07",100.7402,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-08",100.6411,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-09",100.7241,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-10",100.7915,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-11",100.7323,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1963-12",100.6335,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-01",100.7953,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-02",101.0447,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-03",101.269,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-04",101.3455,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-05",101.4325,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-06",101.6688,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-07",101.9747,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-08",102.1295,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-09",102.0931,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-10",101.9405,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-11",101.8988,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1964-12",101.9163,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-01",101.9517,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-02",102.0902,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-03",102.1949,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-04",102.0144,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-05",101.706,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-06",101.3661,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-07",101.1818,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-08",101.1881,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-09",101.3176,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-10",101.3943,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-11",101.654,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1965-12",102.1298,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-01",102.5714,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-02",102.7319,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-03",102.5977,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-04",102.1615,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-05",101.6008,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-06",101.3783,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-07",101.3455,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-08",101.257,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-09",101.0944,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-10",100.7515,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-11",100.2416,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1966-12",99.70415,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-01",99.13079,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-02",98.61092,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-03",98.16573,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-04",97.93192,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-05",98.09143,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-06",98.545,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-07",99.13357,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-08",99.70025,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-09",100.1068,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-10",100.2719,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-11",100.3699,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1967-12",100.4865,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-01",100.5429,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-02",100.4929,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-03",100.4907,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-04",100.5827,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-05",100.4402,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-06",100.2089,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-07",100.0466,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-08",99.95057,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-09",100.0545,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-10",100.411,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-11",100.6856,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1968-12",100.6972,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-01",100.6584,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-02",100.7159,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-03",100.7204,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-04",100.6397,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-05",100.5763,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-06",100.4229,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-07",100.2616,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-08",100.2485,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-09",100.237,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-10",100.172,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-11",99.94479,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1969-12",99.56944,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-01",99.09673,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-02",98.7205,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-03",98.51073,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-04",98.49854,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-05",98.77379,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-06",99.07156,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-07",98.98991,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-08",98.56609,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-09",97.99966,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-10",97.58324,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-11",97.55186,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1970-12",98.11837,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-01",98.89971,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-02",99.62786,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-03",99.9287,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-04",100.1402,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-05",100.2048,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-06",100.1976,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-07",100.1942,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-08",100.1883,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-09",100.2301,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-10",100.2522,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-11",100.3643,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1971-12",100.8088,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-01",101.2437,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-02",101.4852,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-03",101.5218,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-04",101.4965,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-05",101.491,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-06",101.4389,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-07",101.6017,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-08",101.9939,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-09",102.5558,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-10",103.1198,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-11",103.6112,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1972-12",103.9091,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-01",104.0056,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-02",103.842,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-03",103.571,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-04",103.1599,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-05",102.6615,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-06",102.2001,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-07",101.8189,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-08",101.9872,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-09",102.3677,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-10",102.746,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-11",102.8302,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1973-12",102.4766,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-01",102.0321,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-02",101.6792,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-03",101.5438,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-04",101.2645,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-05",100.8447,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-06",100.5062,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-07",100.1678,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-08",99.55939,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-09",98.58324,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-10",97.49633,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-11",96.38505,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1974-12",95.46773,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-01",95.13027,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-02",95.2747,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-03",95.61181,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-04",96.34592,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-05",97.21027,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-06",98.05513,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-07",98.81265,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-08",99.526,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-09",100.0624,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-10",100.3412,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-11",100.4695,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1975-12",100.71,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-01",101.1287,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-02",101.4437,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-03",101.4811,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-04",101.4644,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-05",101.2831,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-06",101.0019,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-07",100.6387,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-08",100.3116,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-09",100.0861,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-10",99.98908,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-11",100.0325,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1976-12",100.2876,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-01",100.4385,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-02",100.6252,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-03",100.8891,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-04",101.0311,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-05",101.11,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-06",100.9638,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-07",100.759,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-08",100.4859,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-09",100.3662,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-10",100.4977,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-11",100.7504,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1977-12",100.9708,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-01",100.8864,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-02",100.7146,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-03",100.7087,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-04",100.9942,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-05",101.3725,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-06",101.6406,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-07",101.7733,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-08",101.722,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-09",101.6633,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-10",101.624,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-11",101.5853,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1978-12",101.4317,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-01",101.2593,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-02",101.1034,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-03",100.9091,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-04",100.6199,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-05",100.2601,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-06",99.88802,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-07",99.55196,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-08",99.28169,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-09",99.11052,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-10",98.94231,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-11",98.745,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1979-12",98.58438,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-01",98.59726,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-02",98.43498,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-03",97.56431,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-04",96.32607,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-05",95.32676,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-06",95.2874,
"USA","BCI","AMPLITUD","LTRENDIDX","M","1980-07",96.24989,
